timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.52968E+15,-1,0,-23,-20,-7,-3,-4,1
1.52968E+15,-3,-7,-4,1,0,-1,2,-4
1.52968E+15,4,4,7,2,1,0,-6,5
1.52968E+15,-2,1,10,3,4,8,4,-1
1.52968E+15,3,-1,0,3,-1,1,-2,-1
1.52968E+15,-7,-6,2,-7,-8,-11,-1,-5
1.52968E+15,0,-1,2,-1,1,9,11,10
1.52968E+15,1,-1,-9,-4,-2,-4,-15,-3
1.52968E+15,2,4,3,2,1,-2,1,-3
1.52968E+15,-3,-3,-6,0,-1,-4,-4,2
1.52968E+15,-4,-3,3,-2,0,5,7,-4
1.52968E+15,-2,2,-8,-5,0,-4,-7,-5
1.52968E+15,-2,-8,-11,-3,-2,-2,-2,-1
1.52968E+15,-3,-5,14,1,-4,-1,1,1
1.52968E+15,2,6,-9,2,6,2,1,-2
1.52968E+15,-4,-13,-8,-3,-2,-4,-1,1
1.52968E+15,-2,9,11,0,-3,1,-1,-1
1.52968E+15,2,1,-11,-4,-2,-6,-2,0
1.52968E+15,1,0,-4,-2,-4,-4,-1,1
1.52968E+15,-2,-6,-11,-5,0,5,-17,-5
1.52968E+15,-3,-2,2,3,1,-2,-4,7
1.52968E+15,2,5,4,6,4,-2,9,1
1.52968E+15,-2,-4,4,-3,-4,2,2,-4
1.52968E+15,-1,0,-3,-2,1,-1,-3,-1
1.52968E+15,1,-1,3,0,-2,-5,2,-2
1.52968E+15,2,3,-1,0,0,2,-3,4
1.52968E+15,-2,3,4,1,-3,-3,-12,1
1.52968E+15,-2,-5,-16,-8,-3,0,6,1
1.52968E+15,-3,-3,4,1,1,-1,-3,-4
1.52968E+15,2,2,3,-2,-3,-6,-1,-1
1.52968E+15,1,1,0,5,3,2,5,-4
1.52968E+15,1,1,18,8,-2,-5,-2,-1
1.52968E+15,0,6,-3,2,4,2,6,1
1.52968E+15,-6,-3,-15,-10,-6,-9,-6,-10
1.52968E+15,-1,-9,-6,-3,-4,2,-1,-2
1.52968E+15,-2,3,0,0,2,-3,2,-2
1.52968E+15,-1,-3,4,4,-1,-2,-6,-1
1.52968E+15,0,-1,1,0,4,3,-7,-2
1.52968E+15,-2,-4,-13,-5,-4,1,14,7
1.52968E+15,-3,-10,-9,-1,-3,-2,-4,0
1.52968E+15,1,8,12,3,-4,-4,-8,-5
1.52968E+15,-2,-3,-10,-10,-5,-4,0,1
1.52968E+15,3,7,6,3,5,2,-1,-1
1.52968E+15,3,3,0,2,2,-4,8,8
1.52968E+15,-7,-13,-11,-6,-1,4,2,-7
1.52968E+15,2,7,10,7,3,-10,-7,5
1.52968E+15,0,-5,-5,-2,-1,5,3,-3
1.52968E+15,-2,4,-4,-5,-6,-3,-7,-3
1.52968E+15,-2,-4,-4,-6,-1,-2,0,-7
1.52968E+15,2,-3,-4,-2,-2,0,15,9
1.52968E+15,0,3,5,3,1,1,-7,4
1.52968E+15,-4,2,-1,2,1,-4,0,0
1.52968E+15,-1,-3,0,-4,-7,-4,5,-6
1.52968E+15,3,-2,-6,-4,-1,-1,-6,1
1.52968E+15,-4,-2,-8,0,4,-6,-3,-5
1.52968E+15,0,1,9,5,8,4,5,-1
1.52968E+15,-1,1,16,1,-3,-5,-2,2
1.52968E+15,-4,-4,-7,-2,-2,-7,3,-3
1.52968E+15,0,-1,1,-2,-8,1,-3,-3
1.52968E+15,3,4,-7,-4,0,-5,2,1
1.52968E+15,3,-1,-7,-1,4,2,11,5
1.52968E+15,1,0,10,5,5,9,-3,-3
1.52968E+15,-3,-2,5,-2,-3,-1,-13,-6
1.52968E+15,-1,-6,-8,-6,-4,-3,2,2
1.52968E+15,1,-1,-3,-4,-2,-2,-6,3
1.52968E+15,0,2,-1,-3,-6,-3,4,0
1.52968E+15,1,3,-3,4,5,0,4,-1
1.52968E+15,-4,-2,10,3,3,0,-6,-2
1.52968E+15,-3,-1,-10,-7,-2,-3,-6,-2
1.52968E+15,-2,-5,-10,-2,-1,-7,-1,1
1.52968E+15,-5,-4,10,-1,-7,-5,-9,-10
1.52968E+15,4,-1,3,2,-1,5,2,0
1.52968E+15,-1,-2,0,5,8,0,3,3
1.52968E+15,1,1,-13,-1,-1,1,-4,-1
1.52968E+15,-3,-4,3,-4,-2,0,-4,3
1.52968E+15,1,3,-2,0,-5,-5,3,-1
1.52968E+15,0,-5,0,3,0,-1,-11,-5
1.52968E+15,2,0,13,3,1,1,5,7
1.52968E+15,-2,-2,-12,-10,-4,-8,-5,-2
1.52968E+15,-2,2,8,2,-1,1,-3,-2
1.52968E+15,1,-1,-7,-1,-2,-1,17,8
1.52968E+15,-1,-4,-8,-1,3,-4,-3,-1
1.52968E+15,-2,-4,-5,2,0,0,-3,-3
1.52968E+15,-1,-1,10,5,-3,-7,-9,-3
1.52968E+15,1,0,-2,-2,0,3,4,1
1.52968E+15,1,-2,-1,-5,-5,6,7,-2
1.52968E+15,-4,-8,-19,-5,-1,1,2,5
1.52968E+15,-1,0,-5,-3,0,-1,-2,-1
1.52968E+15,1,5,6,5,-4,-4,-2,-3
1.52968E+15,-3,2,10,4,5,1,-1,-1
1.52968E+15,1,0,8,7,9,-1,0,-1
1.52968E+15,0,-2,-13,-5,-5,-2,-2,1
1.52968E+15,-3,-10,-11,-11,-6,-7,-8,-2
1.52968E+15,2,2,-2,-1,-1,-7,-7,0
1.52968E+15,-3,1,1,0,-3,3,15,-3
1.52968E+15,-1,-4,-1,5,4,2,-1,5
1.52968E+15,3,3,10,4,-1,-3,-3,0
1.52968E+15,-2,-4,-9,-4,-1,2,7,1
1.52968E+15,2,3,3,2,0,1,5,5
1.52968E+15,-1,-6,-17,-7,-2,-3,1,-3
1.52968E+15,1,13,36,15,4,-1,-8,0
1.52968E+15,-6,-3,-8,-9,-7,-1,-1,-5
1.52968E+15,2,-1,5,-2,-6,-6,-4,1
1.52968E+15,-3,1,-3,-2,4,-1,3,-3
1.52968E+15,1,-2,-15,-3,3,2,10,2
1.52968E+15,-3,-1,6,6,2,-7,-19,-4
1.52968E+15,0,0,2,2,2,6,5,3
1.52968E+15,5,3,-4,-6,-5,0,-2,-1
1.52968E+15,-4,-6,-7,-3,-1,-4,-1,-4
1.52968E+15,-2,-2,11,1,-2,4,3,1
1.52968E+15,-1,-4,-13,-7,-5,-2,-5,-2
1.52968E+15,-3,2,11,2,0,-2,-1,-2
1.52968E+15,-2,-3,-10,-10,-2,-1,-1,4
1.52968E+15,2,0,-6,0,-1,0,0,-9
1.52968E+15,1,1,12,2,-2,-6,-3,1
1.52968E+15,-1,-3,-14,-5,-1,-2,4,1
1.52968E+15,0,2,6,2,-3,-1,-3,-3
1.52968E+15,-1,-4,-6,-2,2,-4,4,2
1.52968E+15,0,2,-3,-2,2,2,1,-3
1.52968E+15,2,-6,-12,-3,-2,-5,-2,2
1.52968E+15,-3,6,14,3,-3,-3,0,1
1.52968E+15,4,-2,-5,1,4,0,2,-5
1.52968E+15,-2,3,-3,4,3,0,-7,5
1.52968E+15,-2,1,8,-3,-4,-5,-4,-7
1.52968E+15,1,-4,-15,-7,-7,-6,-1,4
1.52968E+15,0,3,8,7,-2,-2,3,1
1.52968E+15,-1,-1,-9,-2,4,-3,5,1
1.52968E+15,1,-2,1,3,3,2,-5,0
1.52968E+15,-4,-8,-7,-4,-3,-1,1,-1
1.52968E+15,-1,3,-1,-1,0,-6,1,0
1.52968E+15,2,1,-3,2,-3,0,-4,-3
1.52968E+15,1,-1,9,2,3,-4,0,-1
1.52968E+15,4,-1,1,4,2,2,12,4
1.52968E+15,-1,-4,0,-6,-7,-3,-7,-2
1.52968E+15,-2,-1,-1,4,4,-1,0,-2
1.52968E+15,-1,3,-5,-9,-7,-6,-4,-3
1.52968E+15,-5,-8,-8,-2,-2,-5,-3,2
1.52968E+15,-1,-2,-8,1,6,0,-1,-1
1.52968E+15,-1,-7,8,2,-2,-1,0,-2
1.52968E+15,-2,8,11,0,-7,-7,1,-2
1.52968E+15,3,1,4,-2,0,2,3,-4
1.52968E+15,-2,1,-3,-1,-1,-4,-7,2
1.52968E+15,0,1,2,3,3,5,11,3
1.52968E+15,-3,-6,12,5,2,-1,-1,2
1.52968E+15,-2,2,-9,-3,0,-2,-8,-4
1.52968E+15,-1,-1,6,2,-1,0,3,-1
1.52968E+15,3,4,-2,-5,-3,-3,-10,0
1.52968E+15,0,-6,-12,-6,-4,-2,-1,2
1.52968E+15,0,1,11,9,3,-3,-8,-2
1.52968E+15,-2,0,-3,-5,2,4,5,-2
1.52968E+15,0,4,1,-3,-5,-4,3,1
1.52968E+15,0,4,-3,-1,0,-1,5,0
1.52968E+15,-7,-11,-12,0,3,-4,-3,-5
1.52968E+15,1,3,3,3,-2,-6,-4,5
1.52968E+15,0,-2,14,3,-3,1,-4,-2
1.52968E+15,-6,-2,-6,-4,-2,-1,2,1
1.52968E+15,0,-2,0,3,3,-1,6,-2
1.52968E+15,-1,-4,-8,-6,-6,-5,-5,-3
1.52968E+15,-2,-5,-6,-4,-3,-1,-1,-9
1.52968E+15,1,1,4,3,2,0,-1,0
1.52968E+15,-2,0,3,-1,-1,-1,-6,-4
1.52968E+15,-2,-1,-4,-2,-2,1,0,1
1.52968E+15,-1,-3,-2,-2,0,-3,1,2
1.52968E+15,0,-3,-4,2,-1,-3,-3,-3
1.52968E+15,4,12,4,1,-1,0,7,1
1.52968E+15,-1,-9,-5,-4,-3,3,4,2
1.52968E+15,2,3,-1,0,5,-1,-4,-4
1.52968E+15,0,2,3,7,4,-1,7,7
1.52968E+15,0,-1,-4,-7,-3,-1,-2,0
1.52968E+15,1,2,12,5,-1,-3,-4,3
1.52968E+15,-5,-13,-27,-15,-8,-2,-1,-9
1.52968E+15,-3,-2,0,-1,-1,-2,-3,1
1.52968E+15,2,0,-3,2,2,-3,4,-1
1.52968E+15,3,6,6,5,0,3,-12,-2
1.52968E+15,-1,-1,5,-7,-2,-4,-6,3
1.52968E+15,2,1,-4,-3,0,-1,3,-1
1.52968E+15,-4,0,-3,-5,-8,-3,-9,-3
1.52968E+15,-1,2,6,1,0,-4,8,-2
1.52968E+15,-1,4,2,9,6,3,5,5
1.52968E+15,2,2,1,-1,-2,0,-3,-1
1.52968E+15,-4,3,4,-1,-4,-8,0,-7
1.52968E+15,2,-5,-10,-3,1,3,1,8
1.52968E+15,4,6,5,3,-4,-2,-5,3
1.52968E+15,-1,0,1,-2,0,1,4,-2
1.52968E+15,-3,-7,-16,-3,2,-3,1,-2
1.52968E+15,-4,-3,12,-1,-3,-1,-9,-5
1.52968E+15,0,5,9,2,-2,-5,-2,-1
1.52968E+15,2,-6,-5,-2,1,0,3,0
1.52968E+15,0,-7,3,3,-2,-1,-11,-5
1.52968E+15,-1,-1,-11,-10,-2,-5,5,-3
1.52968E+15,0,4,6,2,5,-2,3,3
1.52968E+15,-2,-1,-12,-5,-2,-4,-3,-4
1.52968E+15,0,5,21,9,2,1,1,7
1.52968E+15,-1,-1,-2,1,-2,-6,-1,-3
1.52968E+15,-5,-7,-8,-8,-6,1,-4,-7
1.52968E+15,1,1,-8,-2,-3,-5,-1,1
1.52968E+15,-1,0,-3,-1,1,-4,-12,-3
1.52968E+15,0,5,7,3,-4,0,5,-1
1.52968E+15,-3,-6,-6,-2,-1,-4,-6,-6
1.52968E+15,-3,4,18,9,1,0,-3,-11
1.52968E+15,2,3,-7,0,0,4,-2,2
1.52968E+15,-3,-5,-13,-12,-8,-6,3,0
1.52968E+15,2,0,0,1,0,-2,2,1
1.52968E+15,-3,1,0,2,4,-1,-5,0
1.52968E+15,0,-2,-5,2,3,-5,0,-1
1.52968E+15,-1,3,13,1,-2,-2,0,-3
1.52968E+15,2,-3,-9,-6,-4,3,9,8
1.52968E+15,-1,-1,19,8,1,-1,-1,-1
1.52968E+15,0,5,0,-2,2,1,2,1
1.52968E+15,-2,-14,-9,2,-1,1,-9,-2
1.52968E+15,1,6,5,4,2,1,0,2
1.52968E+15,-3,-8,-25,-19,-7,-5,4,0
1.52968E+15,-2,0,0,-6,-2,1,-3,-1
1.52968E+15,-2,2,-5,-1,1,-4,-4,-2
1.52968E+15,0,-8,2,5,3,0,-6,-5
1.52968E+15,-2,-1,-4,-1,2,2,5,3
1.52968E+15,1,-2,-1,1,-2,-5,0,0
1.52968E+15,1,4,-2,-9,-4,-5,-1,0
1.52968E+15,-2,2,10,1,-5,-5,-7,-2
1.52968E+15,-2,-2,-8,-2,-1,2,7,6
1.52968E+15,1,-2,7,0,-3,-3,1,1
1.52968E+15,-4,-4,-2,3,0,3,-5,-2
1.52968E+15,0,-2,-4,-2,4,0,4,-1
1.52968E+15,-1,-4,-15,-8,-6,-2,1,-2
1.52968E+15,1,-5,4,0,3,2,-2,5
1.52968E+15,2,5,-1,4,4,3,8,4
1.52968E+15,-4,-3,-8,-5,-4,-4,-2,-3
1.52968E+15,1,1,5,0,-5,-5,-11,-9
1.52968E+15,1,-2,2,1,-3,-4,3,6
1.52968E+15,-3,-3,-6,4,5,-4,5,-1
1.52968E+15,1,-2,-3,-5,-5,1,-1,2
1.52968E+15,-2,1,9,4,7,0,-5,-2
1.52968E+15,-1,8,26,6,-2,-3,4,-3
1.52968E+15,-2,-13,-14,-3,0,5,-2,-1
1.52968E+15,1,7,3,1,3,2,5,1
1.52968E+15,-3,-8,-20,-10,-8,-7,-5,-2
1.52968E+15,2,0,-1,2,0,3,2,0
1.52968E+15,1,5,9,5,4,-2,2,-3
1.52968E+15,-2,0,-5,-4,-3,-3,-5,-3
1.52968E+15,3,6,16,13,3,0,6,1
1.52968E+15,-10,-8,-22,-21,-7,-5,-8,-11
1.52968E+15,4,-1,4,1,-1,-8,-4,6
1.52968E+15,4,3,-1,-1,-1,6,12,1
1.52968E+15,2,3,5,4,0,0,-3,3
1.52968E+15,-3,0,-6,2,0,-2,0,-5
1.52968E+15,-3,-4,0,-2,-4,1,-2,-1
1.52968E+15,-2,-1,5,2,-2,-3,-4,-1
1.52968E+15,-3,-7,-8,-3,-1,-1,-4,-1
1.52968E+15,1,1,0,-4,0,-1,1,3
1.52968E+15,1,1,-7,-3,1,0,-2,0
1.52968E+15,-1,6,8,3,0,-3,1,-6
1.52968E+15,-3,-12,-15,-4,-1,0,-2,-3
1.52968E+15,-3,-1,-5,1,2,-4,-4,-1
1.52968E+15,-1,2,13,-2,-1,-3,6,1
1.52968E+15,-2,-1,-1,2,1,-1,-7,-1
1.52968E+15,-2,5,11,1,-4,-1,-1,-4
1.52968E+15,-2,-11,-25,-8,-2,-5,-8,1
1.52968E+15,1,5,11,6,4,6,-3,-2
1.52968E+15,0,-4,1,-3,-4,-3,-1,-1
1.52968E+15,-1,-4,-5,-4,-2,-2,-7,-5
1.52968E+15,0,-1,-3,5,1,2,6,7
1.52968E+15,-4,1,3,-3,-7,-3,-9,-4
1.52968E+15,-5,-5,-7,-5,-2,-10,-3,-1
1.52968E+15,3,8,10,5,1,0,0,0
1.52968E+15,-2,-4,-4,-5,-4,1,7,-3
1.52968E+15,-3,-3,-2,-2,0,-7,-1,-5
1.52968E+15,0,0,8,8,3,1,1,6
1.52968E+15,-1,1,1,-2,-1,0,2,1
1.52968E+15,-4,-4,3,-1,0,-5,5,-1
1.52968E+15,2,-2,-14,-5,0,5,-6,3
1.52968E+15,1,-2,-8,-5,-5,-1,-3,1
1.52968E+15,3,-3,3,2,0,-4,1,3
1.52968E+15,1,8,-3,1,2,-1,-7,-7
1.52968E+15,0,-2,7,-2,-3,-1,5,-1
1.52968E+15,0,-3,-13,-3,-1,-2,2,1
1.52968E+15,0,5,11,1,0,2,4,-10
1.52968E+15,1,0,7,5,-4,-5,-7,2
1.52968E+15,2,4,11,6,1,-6,-4,-3
1.52968E+15,-1,-5,-14,-10,-3,2,6,0
1.52968E+15,-1,-3,-6,-3,-1,2,-1,2
1.52968E+15,1,5,0,3,4,-4,1,0
1.52968E+15,-1,-4,-4,-1,-4,1,-1,0
1.52968E+15,-1,-2,4,2,0,0,7,-2
1.52968E+15,2,4,-6,-4,2,-5,-10,2
1.52968E+15,-1,-7,1,-4,-4,1,2,0
1.52968E+15,1,2,-8,6,5,3,-2,-1
1.52968E+15,-2,1,7,-1,-1,-2,4,1
1.52968E+15,0,-3,-1,1,-3,-2,1,-1
1.52968E+15,0,7,11,1,0,0,-3,-1
1.52968E+15,-2,-6,-6,-6,-1,-6,1,0
1.52968E+15,1,0,-2,1,-1,1,-6,-2
1.52968E+15,-4,-3,-6,2,5,3,2,3
1.52968E+15,2,-2,-6,-6,-3,-4,2,1
1.52968E+15,-3,1,0,-2,-3,6,0,-3
1.52968E+15,1,2,-6,-3,-2,-1,-5,-1
1.52968E+15,-5,-1,-1,-4,-3,-1,-3,-3
1.52968E+15,1,-1,3,1,-3,-7,-4,-4
1.52968E+15,-4,-3,-3,-1,1,4,5,-3
1.52968E+15,-2,-2,15,2,-1,6,0,5
1.52968E+15,0,-1,3,-4,-5,-3,-1,0
1.52968E+15,-1,1,-2,-3,1,1,-1,-2
1.52968E+15,-2,-2,-3,1,1,-8,-3,-2
1.52968E+15,-3,-6,-3,1,0,2,1,-4
1.52968E+15,0,0,-6,-3,-1,0,-1,2
1.52968E+15,0,-3,4,0,-2,0,1,4
1.52968E+15,1,6,4,1,3,1,-5,-5
1.52968E+15,-3,-9,-16,0,3,1,2,5
1.52968E+15,-1,0,5,1,0,5,12,-1
1.52968E+15,1,3,2,-4,-7,-5,-2,-5
1.52968E+15,3,-3,-1,-1,0,2,-3,6
1.52968E+15,-2,0,4,-1,-1,-2,1,-7
1.52968E+15,0,-1,-8,-2,-5,-5,-7,0
1.52968E+15,1,1,-1,4,5,3,8,4
1.52968E+15,-1,-6,-7,-3,-4,-7,-5,-1
1.52968E+15,1,2,1,1,5,2,1,2
1.52968E+15,1,2,7,0,1,-1,-2,1
1.52968E+15,-2,0,1,-2,0,-4,-3,0
1.52968E+15,-1,-5,-24,-9,-3,4,8,2
1.52968E+15,-2,4,9,-1,-1,-5,-8,-5
1.52968E+15,1,5,22,7,-4,-1,0,-2
1.52968E+15,0,-3,0,-1,1,-1,-2,5
1.52968E+15,-2,-1,1,-1,0,0,-4,-8
1.52968E+15,2,-2,-9,-2,3,-5,-6,-1
1.52968E+15,-3,-2,-7,-6,-2,0,1,0
1.52968E+15,-2,-4,-1,0,-3,0,9,-7
1.52968E+15,-4,5,13,8,-1,-5,-6,5
1.52968E+15,6,2,-9,-9,-2,6,2,1
1.52968E+15,-3,-5,-4,3,2,-5,-9,-6
1.52968E+15,-1,5,12,-2,-2,-1,-4,2
1.52968E+15,-3,-9,4,-4,-4,-1,5,1
1.52968E+15,0,1,0,1,0,-2,2,-2
1.52968E+15,3,6,-2,0,0,0,-2,3
1.52968E+15,0,-5,-7,-1,-1,-4,-2,-1
1.52968E+15,-2,3,0,-2,3,2,-1,0
1.52968E+15,-1,-4,5,5,-4,-3,-1,2
1.52968E+15,0,-4,-3,0,5,3,4,4
1.52968E+15,0,8,11,6,-2,-2,-3,0
1.52968E+15,0,-9,-11,-4,-4,-6,1,-1
1.52968E+15,-3,5,29,10,-4,-3,-1,-4
1.52968E+15,-2,-7,-6,-9,-5,-1,0,-3
1.52968E+15,-1,-8,-21,-12,-5,-2,-6,-4
1.52968E+15,3,5,-6,-1,-1,-1,-4,3
1.52968E+15,0,-4,-15,1,5,-6,-8,1
1.52968E+15,-2,-1,12,2,2,9,9,-1
1.52968E+15,-2,1,-1,1,3,-2,3,1
1.52968E+15,-1,-2,5,3,1,1,10,-4
1.52968E+15,-2,-5,-9,-8,-6,-7,-8,-6
1.52968E+15,7,7,-5,0,1,-9,-14,0
1.52968E+15,-7,-7,-2,2,3,1,5,-6
1.52968E+15,1,0,-10,1,-2,-3,10,2
1.52968E+15,-2,-2,-9,-9,0,-4,-5,-1
1.52968E+15,2,4,13,3,-3,-1,2,3
1.52968E+15,-3,-5,-2,3,0,-3,-8,-9
1.52968E+15,5,7,18,10,5,-4,1,5
1.52968E+15,0,3,-15,-3,-2,1,-1,-5
1.52968E+15,-4,-11,-4,-9,-9,-5,8,6
1.52968E+15,-2,-3,0,2,-2,-7,-11,-4
1.52968E+15,-5,1,3,-5,-3,2,-2,-5
1.52968E+15,1,1,3,9,6,-2,5,2
1.52968E+15,-1,0,-11,-4,-1,-1,1,-3
1.52968E+15,0,2,12,4,-2,-6,-2,3
1.52968E+15,-5,-4,-15,-10,0,3,-4,-10
1.52968E+15,-3,-5,10,-1,-5,-2,4,4
1.52968E+15,1,-4,-9,1,1,-1,14,2
1.52968E+15,4,-3,-11,-3,-3,-6,-11,0
1.52968E+15,-2,-3,-1,-13,-3,0,1,1
1.52968E+15,-2,0,4,2,7,4,-2,3
1.52968E+15,-2,2,-5,2,0,0,-3,-5
1.52968E+15,1,2,2,0,0,-1,2,0
1.52968E+15,6,0,-1,0,-6,0,-2,5
1.52968E+15,0,0,-2,-3,0,2,4,2
1.52968E+15,-4,0,5,8,7,-1,3,1
1.52968E+15,0,-1,-4,-3,-2,1,-9,-3
1.52968E+15,-5,-3,4,3,-2,-6,-7,-4
1.52968E+15,-4,-1,-2,-5,-6,-2,-5,-3
1.52968E+15,1,2,2,1,-2,-2,-8,-7
1.52968E+15,-5,-3,-11,-3,0,-3,4,2
1.52968E+15,1,3,5,4,4,0,4,1
1.52968E+15,-2,-5,-5,0,-8,-2,-5,-7
1.52968E+15,5,3,-4,3,3,2,0,8
1.52968E+15,0,-1,1,-3,1,2,8,2
1.52968E+15,1,1,15,13,1,1,-8,-1
1.52968E+15,0,1,-20,-14,-2,1,15,-1
1.52968E+15,-2,-2,-3,-7,-4,-2,-10,-5
1.52968E+15,1,-2,9,-1,-6,2,3,-4
1.52968E+15,2,1,-11,-2,3,-2,5,8
1.52968E+15,1,3,20,7,2,1,-2,-1
1.52968E+15,-5,-8,-3,-3,-5,-2,-2,1
1.52968E+15,2,2,-3,-3,-1,-3,-2,1
1.52968E+15,-4,0,13,5,1,-5,0,-5
1.52968E+15,0,3,-13,-9,-4,0,-6,0
1.52968E+15,-2,-3,1,1,1,3,13,-4
1.52968E+15,-3,1,-3,4,0,-5,-13,-4
1.52968E+15,-4,-5,-8,-10,-5,4,-5,-5
1.52968E+15,-3,-1,2,6,3,-2,4,0
1.52968E+15,3,5,7,0,0,-6,-1,-2
1.52968E+15,-1,-8,-6,0,4,4,8,5
1.52968E+15,2,0,-10,-4,-4,-3,-2,-2
1.52968E+15,1,4,31,7,-5,-8,-7,-1
1.52968E+15,-5,-7,-12,2,2,-2,-2,0
1.52968E+15,6,13,11,0,1,1,9,11
1.52968E+15,-1,-5,-13,-4,-3,-7,-4,0
1.52968E+15,-2,1,-5,-2,1,2,7,0
1.52968E+15,2,2,4,4,0,-4,-3,2
1.52968E+15,-3,-12,-14,-7,-3,-4,-1,-2
1.52968E+15,0,5,17,6,0,5,3,0
1.52968E+15,-4,-15,-25,-10,-4,-6,-1,-3
1.52968E+15,-4,2,-1,-7,-4,1,-1,-8
1.52968E+15,0,1,-1,2,4,-2,6,5
1.52968E+15,2,-3,-4,0,1,-2,-6,-3
1.52968E+15,3,0,4,-1,-2,-6,-7,0
1.52968E+15,-1,-2,-4,-7,-7,-3,1,-3
1.52968E+15,-1,3,-1,-6,-4,-3,-8,-6
1.52968E+15,-2,-2,2,4,1,-9,-5,0
1.52968E+15,-2,-4,1,3,1,0,0,0
1.52968E+15,3,3,-7,0,3,-1,-3,2
1.52968E+15,-2,-2,3,-4,-2,-3,5,2
1.52968E+15,2,6,15,9,5,4,4,6
1.52968E+15,-3,-7,-22,-12,-3,-1,-8,-3
1.52968E+15,5,5,18,4,-6,-3,2,3
1.52968E+15,-3,-4,-3,-1,-3,-3,-5,-3
1.52968E+15,-4,-7,-2,-1,-3,-2,-6,-4
1.52968E+15,1,-1,-7,-1,3,1,6,-2
1.52968E+15,-3,5,5,3,3,-3,-6,6
1.52968E+15,0,0,-1,0,2,-1,-3,-2
1.52968E+15,2,4,1,-2,-5,-13,-8,-8
1.52968E+15,-3,1,2,-2,-4,3,6,-1
1.52968E+15,-2,-3,3,7,4,1,-2,-5
1.52968E+15,-2,-3,-26,-18,-4,-3,-2,-5
1.52968E+15,-5,-4,17,3,-6,0,0,-1
1.52968E+15,3,5,13,10,2,-3,-4,0
1.52968E+15,-6,-8,-12,-12,-2,-1,0,-6
1.52968E+15,3,6,5,5,0,-1,2,-1
1.52968E+15,-1,-2,-18,-11,-2,-2,1,-1
1.52968E+15,1,3,11,7,4,-2,3,4
1.52968E+15,-2,-2,5,5,1,1,7,0
1.52968E+15,-3,-4,-4,-1,-2,-4,-3,-1
1.52968E+15,2,3,-14,-8,-2,-3,-6,2
1.52968E+15,-1,2,1,5,2,1,1,-2
1.52968E+15,-4,-8,-2,-5,-2,-1,-7,-1
1.52968E+15,1,-1,14,5,-3,-5,0,-4
1.52968E+15,-1,-2,0,0,0,3,5,3
1.52968E+15,-3,1,-11,-2,-2,-1,-2,-3
1.52968E+15,1,3,-1,1,4,-1,-4,0
1.52968E+15,1,1,3,2,1,2,5,1
1.52968E+15,0,-2,-5,-3,-2,-3,2,-2
1.52968E+15,0,-8,4,1,-5,-6,-9,-1
1.52968E+15,1,-1,4,-2,-3,-2,-1,-1
1.52968E+15,-1,-6,-3,3,2,-1,-2,1
1.52968E+15,1,9,-2,2,0,-6,3,-1
1.52968E+15,-1,-1,-2,-5,-1,0,1,-2
1.52968E+15,-1,0,3,0,-4,-3,-11,-8
1.52968E+15,-3,2,3,1,1,-1,-13,-1
1.52968E+15,-1,-4,-2,1,0,5,0,-4
1.52968E+15,-3,0,-11,-5,4,4,19,-2
1.52968E+15,4,-2,1,-5,-4,1,-2,13
1.52968E+15,-2,1,-2,2,4,-1,-4,-6
1.52968E+15,-1,-1,-2,-1,-3,-3,2,8
1.52968E+15,2,1,6,6,1,-4,-6,0
1.52968E+15,-3,-3,-3,-7,-4,-3,2,-4
1.52968E+15,2,0,3,-4,-3,-3,2,6
1.52968E+15,-6,-7,0,-2,3,-6,1,-5
1.52968E+15,2,3,3,3,1,6,0,1
1.52968E+15,-2,-11,-17,-4,-4,-3,-4,-10
1.52968E+15,-3,10,10,-1,-2,-3,2,1
1.52968E+15,2,0,0,0,-1,5,2,0
1.52968E+15,1,0,3,-1,0,-2,-3,0
1.52968E+15,-2,-3,-3,-1,2,0,0,-1
1.52968E+15,2,-2,-6,1,1,-1,6,0
1.52968E+15,-3,-3,-3,1,-1,-1,-5,-6
1.52968E+15,-4,-2,-8,-9,-7,-8,-18,-1
1.52968E+15,1,2,15,4,-3,-1,-2,-2
1.52968E+15,0,-1,2,2,-1,-1,2,-6
1.52968E+15,1,2,5,-1,-1,-11,-2,4
1.52968E+15,-3,-4,-1,-1,0,1,3,0
1.52968E+15,-2,4,4,5,3,-1,1,2
1.52968E+15,0,-3,-15,-10,-4,-6,-5,-1
1.52968E+15,0,3,-1,-5,-2,0,-1,-1
1.52968E+15,0,1,-4,-2,-3,3,8,-2
1.52968E+15,-1,-4,1,2,0,-4,0,2
1.52968E+15,-3,-6,2,0,-2,-1,5,1
1.52968E+15,1,6,6,5,2,-1,0,2
1.52968E+15,-4,-4,-8,-5,0,-6,-1,-13
1.52968E+15,0,4,0,-3,-4,-2,2,-3
1.52968E+15,3,-3,-8,-4,-3,0,6,7
1.52968E+15,-6,-7,-1,0,4,-3,-10,-4
1.52968E+15,-1,-1,12,5,0,-1,0,4
1.52968E+15,1,-1,-17,-7,2,2,1,-5
1.52968E+15,-3,2,1,0,-2,-2,2,-8
1.52968E+15,2,0,7,-2,-4,-1,-9,1
1.52968E+15,1,-1,-1,4,4,0,1,4
1.52968E+15,-1,4,4,-3,-6,-4,-2,-1
